,app_stamp,Obj_DistLat,Obj_DistLong,Obj_VrelLong,Obj_VrelLat,Obj_ID,Obj_DynProp,Obj_RCS,gt_range,gt_angle,ideal_DisLat,ideal_DisLong,sub_ID,sub_ID_count
103,53898226,15.400000000000006,107.39999999999998,0.0,0.5,0.0,1.0,15.5,108.4984792520153,8.15997502064266,15.8,107.2,0_17,56
104,54183298,15.400000000000006,107.60000000000002,0.0,0.25,0.0,1.0,16.0,108.69645808396889,8.145011481977967,16.8,107.4,0_17,56
105,54403375,15.400000000000006,107.80000000000007,0.0,0.25,0.0,1.0,17.0,108.89444430272839,8.130102354155976,16.0,107.6,0_17,56
106,54473394,15.200000000000017,107.80000000000007,0.0,0.0,0.0,1.0,18.0,108.8663400689121,8.025901259219152,15.6,107.8,0_17,56
107,54618486,15.000000000000028,108.0,0.0,0.0,0.0,1.0,19.0,109.03669107231748,7.907162702958472,15.2,107.8,0_17,56
108,54833553,14.800000000000011,108.0,0.0,-0.25,0.0,1.0,20.0,109.00935739650977,7.803041259653106,15.0,108.0,0_17,56
109,54978601,14.800000000000011,108.20000000000005,0.0,-0.25,0.0,1.0,20.5,109.20750889934268,7.788795091447784,14.4,108.0,0_17,56
110,55193650,14.600000000000023,108.20000000000005,0.0,-0.25,0.0,1.0,20.5,109.18058435454543,7.68480733407084,14.3,108.2,0_17,56
111,55698876,14.400000000000006,108.20000000000005,0.0,-0.5,0.0,1.0,21.0,109.15401962364928,7.580768619010839,13.3,108.2,0_17,56
112,55768895,14.400000000000006,108.39999999999998,0.0,-0.5,0.0,1.0,21.0,109.35227478200898,7.566944178333083,14.0,108.2,0_17,56
113,55843914,14.200000000000017,108.39999999999998,0.0,-0.5,0.0,1.0,21.0,109.32611764807162,7.463040624839352,14.0,108.4,0_17,56
114,56348952,14.000000000000028,108.20000000000005,-0.5,-0.5,0.0,1.0,21.0,109.10197065131322,7.372540914222874,11.7,108.4,0_17,56
115,56423971,13.800000000000011,108.20000000000005,-0.5,-0.75,0.0,1.0,21.0,109.07648692545983,7.268353228553436,13.6,107.8,0_17,56
116,56564152,13.600000000000023,108.20000000000005,-0.5,-0.75,0.0,1.0,20.0,109.05136404465563,7.164117193272899,12.7,107.5,0_17,56
117,56639171,13.400000000000006,108.20000000000005,-0.5,-1.0,0.0,1.0,20.5,109.02660225834799,7.059833465176524,13.0,107.8,0_17,56
118,56709200,13.200000000000017,108.20000000000005,-0.5,-1.25,0.0,1.0,21.0,109.002201812624,6.955502702924728,12.7,107.8,0_17,56
119,56784219,13.000000000000028,108.0,-0.75,-1.25,0.0,1.0,21.5,108.77959367454909,6.863691914627058,12.3,107.8,0_17,56
120,56854238,12.600000000000023,108.0,-0.75,-1.5,0.0,1.0,21.0,108.73251583588048,6.654425046006607,12.1,107.5,0_17,56
121,56999296,12.400000000000006,108.0,-0.75,-1.5,0.0,1.0,20.0,108.70952120214677,6.549724341120161,10.4,106.9,0_17,56
122,57074298,11.800000000000011,107.80000000000007,-0.75,-1.75,0.0,1.0,20.5,108.44390254873721,6.2468382162774105,11.3,107.4,0_17,56
123,57144327,11.600000000000023,107.80000000000007,-0.75,-2.0,0.0,1.0,19.0,108.42232242485869,6.1417757023055,10.6,107.3,0_17,56
124,57219346,11.200000000000017,107.80000000000007,-0.75,-2.25,0.0,1.0,17.5,108.38025650458674,5.931526924919768,10.1,107.2,0_17,56
125,57289365,11.000000000000028,107.80000000000007,-0.75,-2.25,0.0,1.0,17.5,108.35977113301787,5.826342029555787,9.6,107.3,0_17,56
126,57364394,11.000000000000028,107.60000000000002,-0.75,-2.25,0.0,1.0,17.5,108.16080621001309,5.837096952940582,9.3,107.2,0_17,56
127,57434413,10.800000000000011,107.60000000000002,-1.0,-2.25,0.0,1.0,17.5,108.14064915654984,5.731681020063478,9.4,107.1,0_17,56
128,57509432,10.600000000000023,107.60000000000002,-1.0,-2.25,0.0,1.0,17.5,108.12085830217963,5.626226138635748,9.1,106.8,0_17,56
129,57579427,10.400000000000006,107.39999999999998,-1.0,-2.25,0.0,1.0,17.5,107.9023632734705,5.5309500058158765,9.0,106.9,0_17,56
130,57654446,10.200000000000017,107.39999999999998,-1.0,-2.25,0.0,3.0,17.5,107.88327025076686,5.42522636842034,8.7,106.6,0_17,56
131,57799504,10.000000000000028,107.20000000000005,-1.0,-2.25,0.0,3.0,17.5,107.66540762937746,5.329332949256777,6.9,105.9,0_17,56
132,57874823,9.800000000000011,107.20000000000005,-1.0,-2.25,0.0,3.0,17.5,107.64701575055395,5.223341830182084,8.3,106.4,0_17,56
133,57944542,9.600000000000023,107.20000000000005,-1.25,-2.25,0.0,3.0,17.5,107.62899237658972,5.117314849972649,8.2,106.5,0_17,56
134,58019571,9.400000000000006,107.0,-1.25,-2.25,0.0,3.0,17.5,107.41210360103744,5.020571715229693,7.9,106.3,0_17,56
135,58164666,9.200000000000017,106.80000000000007,-1.25,-2.25,0.0,3.0,17.5,107.1955222945437,4.923437376696222,6.1,105.2,0_17,56
136,58234715,9.000000000000028,106.80000000000007,-1.25,-2.25,0.0,3.0,17.5,107.1785426286438,4.816915296492641,7.6,105.9,0_17,56
137,58309724,9.400000000000006,106.60000000000002,-1.25,-2.0,0.0,3.0,15.5,107.01364398991376,5.039313809166764,7.3,105.9,0_17,56
138,58379743,9.800000000000011,106.60000000000002,-1.25,-1.5,0.0,3.0,14.5,107.04952125068101,5.252577513798787,8.0,105.7,0_17,56
139,58454762,9.600000000000023,106.20000000000005,-1.5,-1.5,0.0,3.0,13.0,106.63301552521156,5.165241044995771,8.7,105.7,0_17,56
140,58599777,9.200000000000017,106.0,-1.5,-1.75,0.0,3.0,11.0,106.39849622997498,4.960410687562089,7.4,104.0,0_17,56
141,58669796,9.000000000000028,105.80000000000007,-1.5,-1.75,0.0,3.0,11.0,106.18210772065139,4.86222654176235,8.0,104.9,0_17,56
142,58814834,8.800000000000011,105.60000000000002,-1.5,-1.75,0.0,3.0,10.0,105.96603229337222,4.763641690726183,6.5,103.6,0_17,56
143,58890213,8.600000000000023,105.60000000000002,-1.5,-1.75,0.0,3.0,10.0,105.94961066469288,4.655858567490082,7.5,104.5,0_17,56
144,58959882,8.600000000000023,105.39999999999998,-1.5,-1.75,0.0,3.0,10.0,105.75027186726281,4.664654263745806,7.4,104.6,0_17,56
145,59034911,8.400000000000006,105.39999999999998,-1.75,-1.75,0.0,3.0,10.0,105.73419503642137,4.556636162148431,7.3,104.3,0_17,56
146,59104898,8.200000000000017,105.20000000000005,-1.75,-1.75,0.0,3.0,10.0,105.51909779750777,4.457008933736198,7.2,104.2,0_17,56
147,59249956,8.000000000000028,105.0,-1.75,-1.75,0.0,3.0,10.0,105.30432089900205,4.356975005846313,5.7,102.7,0_17,56
157,336081,-7.799999999999983,106.39999999999998,0.75,0.0,1.0,0.0,9.5,106.68551916731715,-4.192754482429134,-11.2,169.0,1_21,24
158,406097,-7.199999999999989,106.0,1.0,0.25,1.0,0.0,8.0,106.24424690306765,-3.8858200754208747,-7.8,106.9,1_21,24
159,481133,-6.799999999999983,106.0,0.5,1.0,1.0,0.0,7.0,106.21788926541517,-3.670548632716134,-7.0,106.8,1_21,24
160,551140,-6.599999999999994,106.20000000000005,1.0,1.25,1.0,4.0,5.5,106.40488710580924,-3.556181094255113,-6.1,106.4,1_21,24
161,626228,-6.799999999999983,106.20000000000005,1.25,0.25,1.0,4.0,5.0,106.41747976718867,-3.663654956121946,-5.7,107.0,1_21,24
162,771274,-6.599999999999994,106.39999999999998,1.25,0.5,1.0,4.0,6.5,106.60450271916282,-3.549513649273269,-6.4,108.0,1_21,24
163,841303,-6.399999999999977,106.39999999999998,0.75,1.0,1.0,4.0,7.0,106.59230741474731,-3.4422152858973654,-6.2,107.3,1_21,24
164,986349,-5.799999999999983,106.60000000000002,0.5,2.0,1.0,1.0,10.0,106.75766951371692,-3.1143356482717963,-4.9,107.5,1_21,24
165,1061363,-5.599999999999994,106.60000000000002,0.0,2.25,1.0,1.0,11.0,106.7469905898991,-3.007145379187976,-4.3,107.0,1_21,24
166,1131402,-5.599999999999994,106.80000000000007,0.0,2.0,1.0,1.0,12.0,106.94671570459757,-3.001524327699151,-4.0,106.6,1_21,24
167,1276449,-5.599999999999994,107.0,-0.25,1.25,1.0,1.0,12.5,107.14644184479484,-2.9959242319792696,-2.7,106.8,1_21,24
168,1566547,-5.599999999999994,107.20000000000005,-0.25,0.75,1.0,1.0,13.0,107.34616900476705,-2.99034497516537,-2.0,106.3,1_21,24
169,2076675,-5.599999999999994,107.39999999999998,0.0,0.5,1.0,1.0,10.5,107.54589717883242,-2.9847864412610385,-1.8,105.9,1_21,24
170,2221711,-5.799999999999983,107.39999999999998,0.0,0.25,1.0,1.0,9.0,107.55649678192384,-3.0911827751581336,-4.9,107.4,1_21,24
171,2441785,-5.999999999999972,107.39999999999998,0.0,0.0,1.0,1.0,8.0,107.56746720082236,-3.1975577738508334,-5.2,107.4,1_21,24
172,2511803,-6.199999999999989,107.39999999999998,0.0,0.0,1.0,1.0,6.5,107.57880832208542,-3.3039107106447543,-6.0,107.4,1_21,24
173,2586870,-6.399999999999977,107.39999999999998,0.0,-0.25,1.0,1.0,5.5,107.59052002848576,-3.4102408597549707,-6.2,107.4,1_21,24
174,2656899,-6.599999999999994,107.39999999999998,0.0,-0.5,1.0,1.0,5.5,107.60260219901744,-3.516547496335451,-6.6,107.4,1_21,24
175,2876965,-6.799999999999983,107.39999999999998,0.0,-0.5,1.0,1.0,6.0,107.61505470890211,-3.62282989650816,-7.7,107.4,1_21,24
176,3167062,-6.999999999999972,107.39999999999998,0.0,-0.5,1.0,1.0,6.0,107.62787742959533,-3.729087337392301,-8.3,107.4,1_21,24
177,3457168,-7.199999999999989,107.39999999999998,0.0,-0.5,1.0,1.0,8.0,107.64107022879323,-3.8353190971332918,-8.5,107.4,1_21,24
178,3602135,-7.399999999999977,107.39999999999998,0.0,-0.5,1.0,1.0,8.5,107.6546329704393,-3.941524454931648,-7.9,107.4,1_21,24
179,3747180,-7.599999999999994,107.39999999999998,0.0,-0.75,1.0,1.0,9.0,107.66856551473134,-4.047702691071901,-8.1,107.4,1_21,24
180,3892446,-7.799999999999983,107.39999999999998,0.0,-0.75,1.0,1.0,9.0,107.68286771812866,-4.153853086951181,-8.7,107.4,1_21,24
181,4902565,-5.799999999999983,147.80000000000007,0.0,0.0,1.0,1.0,2.5,147.91375865686067,-2.2472604555154225,-15.4,107.4,1_22,19
182,4977593,-5.799999999999983,148.0,0.0,0.0,1.0,1.0,3.0,148.11360504693687,-2.2442267243293808,-5.8,147.8,1_22,19
183,5122541,-5.399999999999977,148.0,0.0,0.5,1.0,1.0,2.5,148.0984807484533,-2.0895947466820473,-5.8,148.0,1_22,19
184,5192778,-5.199999999999989,148.0,0.0,0.75,1.0,1.0,2.5,148.09132317593762,-2.012267195265416,-5.0,148.0,1_22,19
185,5267586,-4.999999999999972,148.0,0.0,1.0,1.0,1.0,3.0,148.08443537387717,-1.9349323095527584,-4.6,148.0,1_22,19
186,5337603,-4.999999999999972,147.80000000000007,0.0,0.75,1.0,1.0,3.0,147.8845495648549,-1.9375486268707325,-4.3,148.0,1_22,19
187,5552665,-4.799999999999983,148.0,0.0,0.75,1.0,1.0,3.5,148.07781737991684,-1.8575903703202499,-3.4,147.8,1_22,19
188,5697894,-4.599999999999994,148.20000000000005,0.0,1.0,1.0,1.0,4.5,148.27137282698914,-1.7778407159634595,-3.7,148.0,1_22,19
189,6062907,-4.799999999999983,148.20000000000005,0.0,0.5,1.0,1.0,5.0,148.27771241828628,-1.8550852534946554,-0.9,148.2,1_22,19
190,6207943,-4.399999999999977,148.20000000000005,0.0,0.75,1.0,1.0,5.0,148.26530275152044,-1.7005897131329992,-4.1,148.2,1_22,19
191,6353239,-4.199999999999989,148.20000000000005,0.0,0.75,1.0,1.0,5.0,148.25950222498392,-1.6233325250904658,-3.3,148.2,1_22,19
192,6788234,-3.9999999999999716,148.20000000000005,0.0,0.75,1.0,1.0,5.5,148.2539712790184,-1.5460694320578225,-0.9,148.2,1_22,19
193,7363432,-4.599999999999994,148.4000000000001,0.0,0.0,1.0,1.0,5.0,148.47127668340443,-1.775446238751582,0.3,148.2,1_22,19
194,7583495,-4.799999999999983,148.4000000000001,0.0,0.0,1.0,1.0,4.5,148.47760773934914,-1.852586881939085,-4.6,148.4,1_22,19
195,7723543,-4.999999999999972,148.4000000000001,0.0,-0.25,1.0,1.0,3.5,148.48420791451198,-1.9297208070782417,-4.8,148.4,1_22,19
196,7798562,-5.199999999999989,148.4000000000001,0.0,-0.5,1.0,1.0,3.5,148.49107717300737,-2.0068477354945435,-5.2,148.4,1_22,19
197,7943610,-5.399999999999977,148.4000000000001,0.0,-0.5,1.0,1.0,3.5,148.4982154774933,-2.083967388665429,-5.9,148.4,1_22,19
198,8233719,-5.599999999999994,148.4000000000001,0.0,-0.5,1.0,1.0,3.5,148.50562278917263,-2.1610794882263678,-6.9,148.4,1_22,19
199,8593821,-5.799999999999983,148.4000000000001,0.0,-0.5,1.0,1.0,2.5,148.513299067794,-2.238183755976768,-7.4,148.4,1_22,19
205,14390789,-5.399999999999977,70.20000000000005,0.0,0.0,1.0,1.0,8.0,70.40738597618865,-4.398705354995511,26.8,148.4,1_24,13
206,14465718,-5.599999999999994,70.39999999999998,0.0,-0.25,1.0,1.0,8.0,70.62237605745078,-4.5480424091254115,-5.4,70.2,1_24,13
207,14610785,-5.599999999999994,70.60000000000002,0.0,-0.25,1.0,1.0,8.0,70.82174807218475,-4.535212260376597,-6.0,70.4,1_24,13
208,14755824,-5.599999999999994,70.80000000000007,0.0,0.0,1.0,1.0,7.0,71.02112361825888,-4.522454146401983,-6.0,70.6,1_24,13
209,14825843,-5.799999999999983,71.0,0.0,-0.75,1.0,1.0,6.5,71.23650749440205,-4.670130359300943,-5.6,70.8,1_24,13
210,14895882,-5.999999999999972,71.0,0.0,-1.0,1.0,1.0,6.0,71.25307010929424,-4.830419958289918,-6.3,71.0,1_24,13
211,14970901,-6.199999999999989,71.20000000000005,0.0,-1.0,1.0,1.0,5.5,71.46943402602267,-4.976685671047562,-6.8,71.0,1_24,13
212,15185950,-5.999999999999972,71.20000000000005,0.0,-0.5,1.0,1.0,5.5,71.4523617524292,-4.816915296492604,-8.4,71.2,1_24,13
213,15330988,-5.999999999999972,71.39999999999998,0.0,-0.5,1.0,1.0,5.0,71.65165734300915,-4.803485759069058,-6.7,71.2,1_24,13
214,15551064,-5.799999999999983,71.20000000000005,0.0,0.0,1.0,1.0,5.5,71.43584534391685,-4.657069798724462,-7.1,71.4,1_24,13
215,17936872,-6.399999999999977,71.20000000000005,0.0,-0.25,1.0,1.0,7.5,71.48706176644839,-5.136378492427709,-5.8,71.2,1_24,13
216,18372051,-6.599999999999994,71.20000000000005,0.0,-0.25,1.0,1.0,7.0,71.50524456289907,-5.295991337849458,-7.5,71.2,1_24,13
217,18952178,-6.799999999999983,71.20000000000005,0.0,-0.25,1.0,1.0,7.0,71.52398199205639,-5.455521791920324,-8.1,71.2,1_24,13
234,24528952,8.800000000000011,40.0,0.0,0.0,1.0,1.0,10.0,40.95656235574466,12.40741852740076,-0.3,40.0,1_30,20
235,24744065,8.600000000000023,40.200000000000045,0.0,-0.25,1.0,1.0,10.5,41.10960958218898,12.075288583193561,8.8,40.0,1_30,20
236,24889113,8.800000000000011,40.200000000000045,0.0,0.0,1.0,1.0,10.5,41.151913685757116,12.347588135758341,8.2,40.2,1_30,20
237,27134714,4.600000000000023,39.60000000000002,0.0,0.0,1.0,1.0,7.5,39.86627647523659,6.625874705617506,8.8,40.2,1_30,20
238,27715025,4.800000000000011,39.60000000000002,0.0,0.25,1.0,1.0,11.5,39.88984833262722,6.911227119024693,4.6,39.6,1_30,20
239,28005111,4.800000000000011,39.39999999999998,0.0,0.25,1.0,1.0,12.5,39.69130887234633,6.94596762076283,5.5,39.6,1_30,20
240,28150127,5.000000000000028,39.39999999999998,0.0,0.5,1.0,1.0,12.0,39.71599174136281,7.232378708277701,5.2,39.4,1_30,20
241,28220156,5.000000000000028,39.200000000000045,0.0,0.25,1.0,1.0,12.0,39.51759101969658,7.268884921647548,5.4,39.4,1_30,20
242,28440213,5.000000000000028,39.0,0.0,0.25,1.0,1.0,12.5,39.319206502675,7.305759533310868,5.6,39.2,1_30,20
243,29015461,4.800000000000011,39.0,0.0,0.0,1.0,1.0,12.0,39.29427439207906,7.016501744722926,6.4,39.0,1_30,20
244,29090500,4.800000000000011,38.80000000000007,0.0,0.0,1.0,1.0,13.0,39.09577982340301,7.052306007841193,4.8,39.0,1_30,20
245,30175789,4.800000000000011,38.60000000000002,0.0,0.0,1.0,1.0,17.5,38.897300677553474,7.088475678146017,4.8,38.8,1_30,20
246,30901051,4.800000000000011,38.39999999999998,0.0,0.0,1.0,1.0,17.5,38.69883719183302,7.125016348901818,4.8,38.6,1_30,20
247,31406198,4.800000000000011,38.200000000000045,0.0,0.0,1.0,1.0,17.5,38.500389608418295,7.161933727499806,4.8,38.4,1_30,20
248,33872190,5.000000000000028,38.39999999999998,0.0,0.0,1.0,1.0,12.0,38.72415266987773,7.418650060113511,4.8,38.2,1_30,20
249,34162090,5.000000000000028,38.60000000000002,0.0,0.0,1.0,1.0,12.0,38.92248707366992,7.380636358840864,5.0,38.4,1_30,20
250,37633275,9.200000000000017,41.0,0.0,0.0,1.0,1.0,10.5,42.019519273785136,12.64712613572608,5.0,38.6,1_30,20
251,37703304,8.800000000000011,40.60000000000002,0.0,-0.5,1.0,1.0,10.5,41.54274906647371,12.229615757557877,9.2,41.0,1_30,20
252,37778333,8.800000000000011,40.39999999999998,0.0,-0.75,1.0,1.0,10.5,41.34730946506675,12.288323163275365,8.4,40.6,1_30,20
253,37848362,8.600000000000023,40.39999999999998,0.0,-1.0,1.0,1.0,10.5,41.305205483086496,12.017251842564507,8.3,40.4,1_30,20
268,50207540,-2.3999999999999773,179.60000000000002,0.0,0.0,1.0,1.0,4.0,179.6160349189348,-0.7655995915227921,-8.6,179.6,1_33,17
269,50352368,-2.1999999999999886,179.60000000000002,0.0,0.0,1.0,1.0,4.0,179.61347388211166,-0.7018062968133177,-2.4,179.6,1_33,17
270,50567428,-1.9999999999999716,179.60000000000002,0.0,0.25,1.0,1.0,6.0,179.61113551225048,-0.6380112619588105,-2.2,179.6,1_33,17
271,50787596,-1.799999999999983,179.60000000000002,0.0,0.25,1.0,1.0,5.5,179.60901981804813,-0.5742146450719072,-1.4,179.6,1_33,17
272,50862525,-1.799999999999983,179.4000000000001,0.0,0.25,1.0,1.0,5.5,179.4090298730809,-0.5748547522429466,-1.6,179.6,1_33,17
273,51297689,-1.9999999999999716,179.4000000000001,0.0,0.0,1.0,1.0,7.0,179.4111479256516,-0.6387224753746752,-0.7,179.4,1_33,17
274,51367708,-2.1999999999999886,179.4000000000001,0.0,0.0,1.0,1.0,7.5,179.41348890203332,-0.7025886111779113,-2.0,179.4,1_33,17
275,51512756,-2.799999999999983,179.4000000000001,0.0,-0.25,1.0,1.0,8.0,179.42184928263345,-0.8941759083318708,-2.2,179.4,1_33,17
276,51582789,-2.9999999999999716,179.4000000000001,0.0,-0.25,1.0,1.0,8.5,179.42508185869676,-0.9580341086759558,-3.0,179.4,1_33,17
277,51657809,-3.1999999999999886,179.4000000000001,0.0,-0.5,1.0,1.0,8.5,179.42853730663924,-1.02188992876683,-3.2,179.4,1_33,17
278,51727838,-3.3999999999999773,179.4000000000001,0.0,-0.5,1.0,1.0,8.5,179.43221561358493,-1.0857432101165014,-3.6,179.4,1_33,17
279,51802857,-3.5999999999999943,179.60000000000002,0.0,-0.75,1.0,1.0,8.5,179.63607655479456,-1.1483139659846753,-3.8,179.4,1_33,17
280,51872876,-3.799999999999983,179.60000000000002,0.0,-0.75,1.0,1.0,8.5,179.6401959473436,-1.212090654995675,-4.1,179.6,1_33,17
281,52017924,-3.9999999999999716,179.60000000000002,0.0,-0.75,1.0,1.0,9.5,179.64453790750224,-1.275864340089665,-4.9,179.6,1_33,17
282,52092899,-4.199999999999989,179.60000000000002,0.0,-1.0,1.0,1.0,10.0,179.64910241913265,-1.339634863471448,-4.6,179.6,1_33,17
283,52312967,-4.399999999999977,179.80000000000007,0.0,-1.0,1.0,1.0,11.0,179.85382953943468,-1.4018416205058843,-6.4,179.6,1_33,17
284,52598087,-4.599999999999994,179.80000000000007,0.0,-0.75,1.0,1.0,10.5,179.85883353341316,-1.4655345087393157,-7.3,179.8,1_33,17
302,59035181,-4.199999999999989,34.60000000000002,-1.75,0.0,1.0,2.0,13.0,34.85398112124355,-6.921117638434977,8.7,27.3,1_38,14
303,59105167,-4.399999999999977,34.39999999999998,-1.75,-0.5,1.0,2.0,13.0,34.68025374762991,-7.2889523236101,-4.2,33.4,1_38,14
304,59180187,-4.799999999999983,33.200000000000045,-1.75,-1.75,1.0,3.0,12.0,33.54519339637205,-8.226722464108134,-4.8,33.1,1_38,14
305,59250216,-4.999999999999972,33.0,-1.75,-2.0,1.0,3.0,10.0,33.376638536557266,-8.615648184164066,-6.0,32.0,1_38,14
306,59325235,-5.599999999999994,32.60000000000002,-1.75,-3.25,1.0,3.0,11.0,33.07748478950601,-9.747090139107444,-6.5,31.7,1_38,14
307,59395264,-6.799999999999983,32.39999999999998,-2.0,-5.25,1.0,3.0,11.5,33.105890714493675,-11.853004167743979,-7.9,31.4,1_38,14
308,59470283,-7.599999999999994,32.200000000000045,-2.5,-6.0,1.0,3.0,10.5,33.08473968463411,-13.280184692175771,-10.7,30.9,1_38,14
309,59545302,-8.199999999999989,31.600000000000023,-2.75,-6.25,1.0,3.0,9.5,32.64659247149695,-14.547039262088909,-12.1,30.3,1_38,14
310,59615366,-8.799999999999983,31.399999999999977,-3.0,-6.25,1.0,3.0,10.5,32.60981447355992,-15.655781958849914,-12.6,29.7,1_38,14
311,59690375,-9.199999999999989,31.200000000000045,-3.25,-6.5,1.0,3.0,10.5,32.5281416622592,-16.42930145153336,-13.5,29.1,1_38,14
312,59760404,-9.999999999999972,31.200000000000045,-3.5,-6.75,1.0,3.0,10.5,32.7633942075604,-17.771320822908688,-13.8,28.9,1_38,14
313,59835423,-10.599999999999994,31.0,-3.5,-6.75,1.0,3.0,11.5,32.7621733100843,-18.87737848096147,-15.1,28.6,1_38,14
314,59905462,-10.999999999999972,30.800000000000068,-3.5,-6.75,1.0,3.0,12.5,32.70535124410077,-19.65382405805322,-15.3,28.5,1_38,14
315,59980471,-12.199999999999989,30.399999999999977,-4.0,-7.0,1.0,3.0,11.5,32.756678708318375,-21.866370659778546,-16.1,28.2,1_38,14
316,1496774,-3.5999999999999943,86.20000000000005,1.0,0.0,2.0,0.0,4.0,86.27514126328632,-2.391473443565338,-1291272085155587.2,-737869762946012.5,2_39,16
317,1566807,-3.9999999999999716,86.20000000000005,1.25,0.0,2.0,0.0,7.5,86.29275751765039,-2.6568309734335553,-3.6,86.9,2_39,16
318,1641826,-3.9999999999999716,86.39999999999998,1.25,0.0,2.0,0.0,9.5,86.49254303117695,-2.650689683421804,-4.0,87.1,2_39,16
319,1711844,-3.799999999999983,86.39999999999998,1.25,0.0,2.0,0.0,6.5,86.48352444252023,-2.518330307581853,-4.0,87.3,2_39,16
320,1786873,-3.9999999999999716,86.60000000000002,1.25,-0.25,2.0,0.0,7.5,86.69232953381749,-2.644576699116613,-3.8,87.3,2_39,16
321,1931920,-3.5999999999999943,86.60000000000002,1.0,0.75,2.0,0.0,8.5,86.67479449067072,-2.3804401130653843,-4.4,88.4,2_39,16
322,2006938,-3.3999999999999773,86.80000000000007,1.0,1.25,2.0,4.0,8.5,86.86656433864535,-2.243157949354355,-3.0,87.4,2_39,16
323,2076935,-3.1999999999999886,86.80000000000007,1.0,1.25,2.0,4.0,6.5,86.85896614627653,-2.1113306255760107,-2.5,87.5,2_39,16
324,2221961,-2.9999999999999716,87.0,1.0,1.25,2.0,4.0,6.5,87.05170877128145,-1.9749340108819582,-1.4,88.3,2_39,16
325,2442035,-2.9999999999999716,87.20000000000005,1.0,1.0,2.0,4.0,5.5,87.25159024338758,-1.970407920401358,-0.2,89.2,2_39,16
326,2587130,-2.799999999999983,87.20000000000005,1.0,1.0,2.0,4.0,3.5,87.24494254683195,-1.8391408234083655,-1.5,88.7,2_39,16
327,2657159,-2.799999999999983,87.39999999999998,1.0,1.0,2.0,4.0,3.5,87.44483975627148,-1.8349351435305175,-2.1,87.9,2_39,16
328,2802197,-2.5999999999999943,87.39999999999998,1.0,1.0,2.0,4.0,3.5,87.43866421669533,-1.7039485830277659,-1.3,88.9,2_39,16
329,2877225,-2.5999999999999943,87.60000000000002,1.0,1.0,2.0,4.0,3.5,87.63857598112834,-1.7000605750281472,-1.8,88.2,2_39,16
330,3022273,-2.3999999999999773,87.60000000000002,1.0,1.0,2.0,4.0,3.5,87.63287054524692,-1.56935480474897,-1.1,89.1,2_39,16
331,3092313,-2.3999999999999773,87.80000000000007,1.0,1.0,2.0,1.0,3.5,87.83279569727934,-1.5657817462575716,-1.7,88.3,2_39,16
359,19172450,-5.799999999999983,107.60000000000002,0.0,-0.25,2.0,1.0,11.0,107.75620631778015,-3.085448194298516,1.3,108.0,2_47,11
360,19607641,-5.599999999999994,107.60000000000002,0.0,0.0,2.0,1.0,10.5,107.7456263613517,-2.979248515128377,-6.9,107.6,2_47,11
361,19677661,-5.399999999999977,107.60000000000002,0.0,0.0,2.0,1.0,10.5,107.73541664652346,-2.8730283426142926,-5.6,107.6,2_47,11
362,19752690,-5.399999999999977,107.39999999999998,0.0,0.0,2.0,1.0,11.0,107.53566850120008,-2.8783694997340206,-5.4,107.6,2_47,11
363,19967757,-5.199999999999989,107.39999999999998,0.0,0.25,2.0,1.0,11.0,107.52581085488262,-2.7719326790021754,-5.4,107.4,2_47,11
364,20257856,-4.999999999999972,107.39999999999998,0.0,0.25,2.0,1.0,11.0,107.51632434193421,-2.6654767083115183,-4.5,107.4,2_47,11
365,21703346,-5.199999999999989,107.60000000000002,0.0,0.0,2.0,1.0,9.5,107.72557727856466,-2.7667884011695145,-1.4,107.4,2_47,11
366,21923403,-4.999999999999972,107.60000000000002,0.0,0.0,2.0,1.0,10.5,107.71610835896368,-2.66052941602065,-5.2,107.6,2_47,11
367,28005371,-4.999999999999972,108.0,0.0,0.25,2.0,1.0,11.5,108.11567878897121,-2.650689683421807,-5.0,107.6,2_47,11
368,28220416,-4.799999999999983,108.0,0.0,0.5,2.0,1.0,11.5,108.10661404372999,-2.5448043798130864,-4.5,108.0,2_47,11
369,28510502,-4.599999999999994,108.0,0.0,0.5,2.0,1.0,11.5,108.09791857385599,-2.4389016794964937,-3.3,108.0,2_47,11
385,51658069,13.800000000000011,17.399999999999977,0.0,0.0,2.0,1.0,9.0,22.208106627986083,38.41805534482205,8.5,17.6,2_54,44
386,53538691,10.600000000000023,19.399999999999977,0.0,0.0,2.0,1.0,1.5,22.10701246211255,28.651828452648832,13.8,17.4,2_54,44
387,53608650,10.600000000000023,19.800000000000068,0.0,-0.25,2.0,1.0,1.5,22.45885126180774,28.162527374323588,10.6,19.4,2_54,44
388,53678679,10.400000000000006,20.200000000000045,0.0,-1.0,2.0,1.0,1.0,22.720035211240365,27.24174151735728,10.4,19.8,2_54,44
389,53753698,10.200000000000017,20.399999999999977,0.0,-1.0,2.0,1.0,1.0,22.80789337049784,26.565051177078054,9.6,20.2,2_54,44
390,54183828,10.400000000000006,20.399999999999977,0.0,0.0,2.0,1.0,1.0,22.898034850178718,27.012665347938583,5.9,20.4,2_54,44
391,54619016,10.000000000000028,20.399999999999977,0.0,-0.5,2.0,1.0,1.5,22.719154913860674,26.1139126302908,10.4,20.4,2_54,44
